YEAR,MONTH,DAY,WEEKDAY,HOUR,TEAM1,TEAM2,STADIUM,LOCATION,WINNER,TEMPERATURE,RAINFALL,WINDSPEED,HUMLDITY
2018,4,17,1,18,한화,두산,잠실,서울,한화,17,0,3,31
2018,4,17,1,18,LG,KIA,광주,광주,KIA,16,0,1,48
2018,4,15,6,14,삼성,한화,대전,대전,한화,15,0,2,48
2018,4,15,6,14,두산,키움,고척,서울,두산,13,0,3,50
2018,4,15,6,14,KT,LG,잠실,서울,LG,13,0,3,50
2018,4,15,6,14,NC,SK,문학,인천,SK,12,0,4,60
2018,4,14,5,17,삼성,한화,대전,대전,한화,9,0,2,96
2018,4,14,5,17,두산,키움,고척,서울,키움,9,0,2,81
2018,4,14,5,17,KT,LG,잠실,서울,LG,9,0,2,81
2018,4,14,5,17,NC,SK,문학,인천,SK,9,0,5,81
2018,4,13,4,18,삼성,한화,대전,대전,삼성,17,0,4,29
2018,4,13,4,18,두산,키움,고척,서울,두산,17,0,1,18
2018,4,13,4,18,KT,LG,잠실,서울,LG,17,0,1,18
2018,4,13,4,18,NC,SK,문학,인천,SK,17,0,2,16
2018,4,13,4,18,롯데,KIA,광주,광주,롯데,17,0,1,30
2018,4,12,3,18,SK,LG,잠실,서울,LG,17,0,3,16
2018,4,12,3,18,두산,삼성,대구,대구,두산,21,0,4,16
2018,4,12,3,18,KT,NC,마산,창원,KT,17,0,2,28
2018,4,12,3,18,KIA,한화,대전,대전,한화,19,0,2,20
2018,4,11,2,18,SK,LG,잠실,서울,LG,15,0,2,21
2018,4,11,2,18,두산,삼성,대구,대구,두산,21,0,4,21
2018,4,11,2,18,KT,NC,마산,창원,KT,21,0,1,47
2018,4,11,2,18,KIA,한화,대전,대전,한화,17,0,3,29
2018,4,10,1,18,SK,LG,잠실,서울,SK,19,0,7,52
2018,4,10,1,18,두산,삼성,대구,대구,두산,19,0,3,42
2018,4,10,1,18,KT,NC,마산,창원,KT,17,0,5,74
2018,4,10,1,18,KIA,한화,대전,대전,한화,21,0,2,53
2018,4,8,6,14,키움,KIA,광주,광주,KIA,13,0,6,48
2018,4,8,6,14,삼성,SK,문학,인천,삼성,7,0,2,36
2018,4,8,6,14,NC,두산,잠실,서울,두산,7,0,1,27
2018,4,8,6,14,LG,롯데,사직,부산,LG,10,0,6,43
2018,4,8,6,14,한화,KT,수원,수원,한화,9,0,3,30
2018,4,7,5,17,키움,KIA,광주,광주,KIA,7,0,4,39
2018,4,7,5,17,삼성,SK,문학,인천,SK,6,0,8,43
2018,4,7,5,17,NC,두산,잠실,서울,두산,7,0,5,36
2018,4,7,5,17,LG,롯데,사직,부산,롯데,9,0,6,28
2018,4,7,5,17,한화,KT,수원,수원,KT,7,0,6,43
2018,4,6,4,18,키움,KIA,광주,광주,KIA,8,0,4,58
2018,4,6,4,18,LG,롯데,사직,부산,LG,13,0,8,23
2018,4,5,3,18,삼성,NC,마산,창원,삼성,10,0,0,89
2018,4,5,3,18,KT,키움,고척,서울,키움,7,0,2,96
2018,4,4,2,18,삼성,NC,마산,창원,NC,10,0,3,93
2018,4,4,2,18,롯데,한화,대전,대전,한화,10,0,6,84
2018,4,4,2,18,LG,두산,잠실,서울,두산,16,0,2,47
2018,4,4,2,18,KT,키움,고척,서울,키움,16,0,2,47
2018,4,4,2,18,KIA,SK,문학,인천,KIA,15,0,3,49
2018,4,3,1,18,삼성,NC,마산,창원,NC,19,0,3,81
2018,4,3,1,18,롯데,한화,대전,대전,한화,23,0,2,52
2018,4,3,1,18,LG,두산,잠실,서울,두산,18,0,3,68
2018,4,3,1,18,KT,키움,고척,서울,KT,18,0,3,68
2018,4,3,1,18,KIA,SK,문학,인천,SK,14,0,3,93
2018,4,1,6,14,키움,삼성,대구,대구,삼성,23,0,3,35
2018,4,1,6,14,SK,한화,대전,대전,SK,20,0,2,70
2018,4,1,6,14,두산,KT,수원,수원,KT,17,0,1,65
2018,4,1,6,14,NC,롯데,사직,부산,롯데,18,0,4,71
2018,4,1,6,14,KIA,LG,잠실,서울,LG,17,0,2,67
2017,4,30,6,14,키움,한화,대전,대전,키움,27,0,3,44
2017,4,30,6,14,SK,삼성,대구,대구,SK,30,0,4,27
2017,4,30,6,14,NC,KIA,광주,광주,NC,27,0,4,39
2017,4,30,6,14,롯데,두산,잠실,서울,롯데,27,0,3,28
2017,4,30,6,14,LG,KT,수원,수원,LG,26,0,4,31
2017,4,29,5,17,키움,한화,대전,대전,키움,24,0,3,14
2017,4,29,5,17,SK,삼성,대구,대구,삼성,27,0,5,16
2017,4,29,5,17,NC,KIA,광주,광주,NC,25,0,3,16
2017,4,29,5,17,롯데,두산,잠실,서울,두산,22,0,5,18
2017,4,29,5,17,LG,KT,수원,수원,KT,23,0,3,23
2017,4,28,4,18,키움,한화,대전,대전,키움,19,0,4,35
2017,4,28,4,18,SK,삼성,대구,대구,SK,24,0,5,14
2017,4,28,4,18,NC,KIA,광주,광주,KIA,20,0,4,28
2017,4,28,4,18,롯데,두산,잠실,서울,두산,16,0,4,49
2017,4,28,4,18,LG,KT,수원,수원,LG,18,0,4,38
2017,4,27,3,18,삼성,KIA,광주,광주,KIA,16,0,2,24
2017,4,27,3,18,SK,LG,잠실,서울,LG,16,0,5,25
2017,4,27,3,18,두산,키움,고척,서울,키움,16,0,5,25
2017,4,27,3,18,KT,NC,마산,창원,NC,17,0,1,39
2017,4,27,3,18,한화,롯데,사직,부산,한화,16,0,4,46
2017,4,26,2,18,삼성,KIA,광주,광주,KIA,17,0,2,25
2017,4,26,2,18,SK,LG,잠실,서울,LG,17,0,4,25
2017,4,26,2,18,두산,키움,고척,서울,두산,17,0,4,25
2017,4,26,2,18,KT,NC,마산,창원,NC,15,0,3,85
2017,4,26,2,18,한화,롯데,사직,부산,롯데,14,0,1,83
2017,4,25,1,18,삼성,KIA,광주,광주,KIA,21,0,2,59
2017,4,25,1,18,SK,LG,잠실,서울,SK,17,0,3,53
2017,4,25,1,18,두산,키움,고척,서울,키움,17,0,3,53
2017,4,25,1,18,KT,NC,마산,창원,NC,19,0,2,83
2017,4,25,1,18,한화,롯데,사직,부산,롯데,18,0,5,78
2017,4,23,6,14,두산,SK,문학,인천,두산,18,0,2,30
2017,4,23,6,14,NC,삼성,대구,대구,NC,22,0,3,22
2017,4,23,6,14,롯데,키움,고척,서울,키움,21,0,6,19
2017,4,23,6,14,KIA,LG,잠실,서울,LG,21,0,6,19
2017,4,23,6,14,한화,KT,수원,수원,한화,21,0,3,23
2017,4,22,5,17,두산,SK,문학,인천,SK,17,0,5,38
2017,4,22,5,17,NC,삼성,대구,대구,NC,17,0,5,48
2017,4,22,5,17,롯데,키움,고척,서울,롯데,20,0,4,25
2017,4,22,5,17,KIA,LG,잠실,서울,KIA,20,0,4,25
2017,4,22,5,17,한화,KT,수원,수원,KT,19,0,4,26
2017,4,21,4,18,두산,SK,문학,인천,SK,12,0,3,72
2017,4,21,4,18,NC,삼성,대구,대구,0,19,0,1,29
2017,4,21,4,18,롯데,키움,고척,서울,키움,15,0,3,47
2017,4,21,4,18,KIA,LG,잠실,서울,LG,15,0,3,47
2017,4,21,4,18,한화,KT,수원,수원,한화,14,0,2,56
2017,4,20,3,18,키움,SK,문학,인천,키움,13,0,2,55
2017,4,20,3,18,삼성,두산,잠실,서울,두산,15,0,3,40
2017,4,20,3,18,NC,롯데,사직,부산,NC,15,0,2,54
2017,4,20,3,18,LG,한화,대전,대전,LG,11,0,0,76
2017,4,20,3,18,KIA,KT,수원,수원,KIA,15,0,2,43
2017,4,19,2,18,키움,SK,문학,인천,SK,13,0,2,55
2017,4,19,2,18,삼성,두산,잠실,서울,두산,16,0,3,28
2017,4,19,2,18,NC,롯데,사직,부산,NC,18,0,3,46
2017,4,19,2,18,LG,한화,대전,대전,한화,17,0,1,33
2017,4,19,2,18,KIA,KT,수원,수원,KT,14,0,3,35
2017,4,18,1,18,키움,SK,문학,인천,SK,10,0,3,95
2017,4,18,1,18,삼성,두산,잠실,서울,0,11,0,2,87
2017,4,18,1,18,NC,롯데,사직,부산,NC,15,0,6,86
2017,4,18,1,18,LG,한화,대전,대전,한화,14,0,1,74
2017,4,18,1,18,KIA,KT,수원,수원,KIA,10,0,2,99
2017,4,16,6,14,키움,KIA,광주,광주,KIA,28,0,1,22
2017,4,16,6,14,삼성,롯데,사직,부산,삼성,17,0,4,78
2017,4,16,6,14,SK,한화,대전,대전,SK,27,0,1,25
2017,4,16,6,14,두산,NC,마산,창원,NC,24,0,3,44
2017,4,16,6,14,KT,LG,잠실,서울,LG,23,0,3,40
2017,4,15,5,17,키움,KIA,광주,광주,KIA,25,0,0,33
2017,4,15,5,17,삼성,롯데,사직,부산,롯데,20,0,6,63
2017,4,15,5,17,SK,한화,대전,대전,SK,25,0,1,33
2017,4,15,5,17,두산,NC,마산,창원,두산,21,0,5,61
2017,4,15,5,17,KT,LG,잠실,서울,KT,22,0,3,41
2017,4,14,4,18,키움,KIA,광주,광주,KIA,18,0,3,52
2017,4,14,4,18,삼성,롯데,사직,부산,롯데,16,0,12,61
2017,4,14,4,18,SK,한화,대전,대전,SK,18,0,2,57
2017,4,14,4,18,두산,NC,마산,창원,두산,17,0,5,68
2017,4,14,4,18,KT,LG,잠실,서울,LG,13,0,2,71
2017,4,13,3,18,롯데,SK,문학,인천,SK,11,0,4,73
2017,4,13,3,18,LG,NC,마산,창원,NC,18,0,2,51
2017,4,13,3,18,KT,키움,고척,서울,KT,15,0,4,53
2017,4,13,3,18,KIA,두산,잠실,서울,KIA,15,0,4,53
2017,4,13,3,18,한화,삼성,대구,대구,삼성,22,0,5,23
2017,4,12,2,18,롯데,SK,문학,인천,SK,10,0,4,32
2017,4,12,2,18,LG,NC,마산,창원,NC,13,0,2,66
2017,4,12,2,18,KT,키움,고척,서울,키움,12,0,4,15
2017,4,12,2,18,KIA,두산,잠실,서울,KIA,12,0,4,15
2017,4,12,2,18,한화,삼성,대구,대구,한화,18,0,5,15
2017,4,11,1,18,롯데,SK,문학,인천,롯데,16,0,5,43
2017,4,11,1,18,LG,NC,마산,창원,NC,17,0,1,52
2017,4,11,1,18,KT,키움,고척,서울,키움,18,0,4,37
2017,4,11,1,18,KIA,두산,잠실,서울,두산,18,0,4,37
2017,4,11,1,18,한화,삼성,대구,대구,한화,18,0,4,42
2017,4,9,6,14,키움,두산,잠실,서울,키움,20,0,4,39
2017,4,9,6,14,삼성,KT,수원,수원,KT,17,0,5,52
2017,4,9,6,14,NC,SK,문학,인천,SK,18,0,5,45
2017,4,9,6,14,LG,롯데,사직,부산,롯데,17,0,4,52
2017,4,9,6,14,한화,KIA,광주,광주,KIA,22,0,1,46
2017,4,8,5,17,키움,두산,잠실,서울,키움,16,0,2,64
2017,4,8,5,17,삼성,KT,수원,수원,KT,13,0,3,69
2017,4,8,5,17,NC,SK,문학,인천,SK,10,0,2,86
2017,4,8,5,17,LG,롯데,사직,부산,롯데,19,0,2,60
2017,4,8,5,17,한화,KIA,광주,광주,한화,22,0,1,41
2017,4,7,4,18,키움,두산,잠실,서울,키움,19,0,3,55
2017,4,7,4,18,삼성,KT,수원,수원,KT,17,0,2,61
2017,4,7,4,18,NC,SK,문학,인천,NC,14,0,3,72
2017,4,7,4,18,LG,롯데,사직,부산,LG,16,0,3,60
2017,4,7,4,18,한화,KIA,광주,광주,KIA,21,0,3,61
2017,4,6,3,18,키움,롯데,사직,부산,롯데,14,0,3,97
2017,4,6,3,18,삼성,LG,잠실,서울,LG,10,0,0,84
2017,4,6,3,18,SK,KIA,광주,광주,KIA,15,0,2,97
2017,4,6,3,18,두산,KT,수원,수원,KT,10,0,2,89
2017,4,6,3,18,NC,한화,대전,대전,NC,15,0,2,80
2017,4,4,1,19,두산,KT,수원,수원,두산,15,0,2,36
2017,4,4,1,18,키움,롯데,사직,부산,롯데,16,0,4,42
2017,4,4,1,18,삼성,LG,잠실,서울,LG,17,0,4,25
2017,4,4,1,18,SK,KIA,광주,광주,KIA,18,0,1,35
2017,4,4,1,18,NC,한화,대전,대전,한화,20,0,1,24
2017,4,2,6,14,롯데,NC,마산,창원,롯데,15,0,3,19
2017,4,2,6,14,LG,키움,고척,서울,LG,15,0,5,29
2017,4,2,6,14,한화,두산,잠실,서울,두산,15,0,5,29
2017,4,2,6,14,KT,SK,문학,인천,KT,12,0,3,50
2017,4,2,6,14,KIA,삼성,대구,대구,삼성,13,0,3,25
2017,4,1,5,17,롯데,NC,마산,창원,롯데,9,0,2,78
2017,4,1,5,17,KT,SK,문학,인천,KT,11,0,4,55
2017,4,1,5,14,LG,키움,고척,서울,LG,13,0,4,34
2017,4,1,5,14,한화,두산,잠실,서울,한화,13,0,4,34
2017,4,1,5,14,KIA,삼성,대구,대구,KIA,10,0,2,71
